session_id;answered_at;attempt_order;italian_word;clue_language;clue;user_answer;is_correct;error_type;error_type_tr;similarity_score;confused_with;task_attempt_number;is_first_try_correct;source_file
20260722_171233;2026-07-22 17:18:16;36;Arrivare;İngilizce;Arrive;arrivare;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:24;37;Allo stesso tempo;Türkçe;Aynı zamanda;allo stesso tempo;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:27;38;Soldi;Türkçe;Para;soldi;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:31;39;Mi piace;İngilizce;I like;mi piace;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:34;40;Sono di;Türkçe;….liyim / … denim;sono di;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:44;41;Allo stesso tempo;İngilizce;At the same time;allo stesso tempo;True;correct;Doğru;1.0;;3;False;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:49;42;Mi dispiace;İngilizce;I’m sorry;mi dispiace;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:18:55;43;İl più;Türkçe;En / En Çok;il più;False;spelling_error;Yazım hatası;0.923;;4;False;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:01;44;Tornare;Türkçe;Dönmek / geri gelmek;tornare;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:07;45;Mattina;İngilizce;Morning;mattina;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:11;46;İl più;İngilizce;The most;İl più;True;correct;Doğru;1.0;;3;False;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:21;47;Solo;İngilizce;Only / Alone;solo;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:33;48;İl più;Türkçe;En / En Çok;İl più;True;correct;Doğru;1.0;;5;False;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:38;49;Perche;Türkçe;Neden / Çünkü;perche;True;correct;Doğru;1.0;;2;False;22.07.2026_17.12.33_attempts.csv
20260722_171233;2026-07-22 17:19:42;50;Tenere;İngilizce;To Hold / To Keep;tenere;True;correct;Doğru;1.0;;1;True;22.07.2026_17.12.33_attempts.csv
20260726_090722;2026-07-26 09:07:27;1;Arrivare;İngilizce;Arrive;arrivare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:07:32;2;Mi piace;İngilizce;I like;mi piace;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:07:38;3;Tenere;Türkçe;Tutmak / korumak;tenere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:21;4;Soldi;Türkçe;Para;solido;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.727;;1;False;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:27;5;Tenere;İngilizce;To Hold / To Keep;tenere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:31;6;Cosi cosi;Türkçe;Şöyle böyle / Eh işte;cosi cosi;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:36;7;Generalmente;Türkçe;Genellikle;generalmente;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:41;8;Lavorare;Türkçe;Çalışmak;lavorare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:43;9;Soldi;Türkçe;Para;soldi;True;correct;Doğru;1.0;;2;False;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:47;10;Solo;İngilizce;Only / Alone;solo;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:51;11;Chiedere;İngilizce;To ask / To request;chiedere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:08:57;12;İl più;Türkçe;En / En Çok;İl piu;False;spelling_error;Yazım hatası;0.857;;1;False;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:13;13;Solo;Türkçe;Sadece / Yalnız;solo;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:16;14;Notte;İngilizce;Night;notte;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:20;15;Cosi cosi;İngilizce;So-so;cosi cosi;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:24;16;Sono di;Türkçe;….liyim / … denim;sono di;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:27;17;İl più;Türkçe;En / En Çok;İl più;True;correct;Doğru;1.0;;2;False;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:35;18;Mattina;İngilizce;Morning;mattina;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:42;19;Mi dispiace;Türkçe;Üzgünüm;mi dispiace;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:46;20;Quando;Türkçe;Ne zaman / -dığında;quando;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:49;21;Mattina;Türkçe;Sabah;mattina;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:09:53;22;Generalmente;İngilizce;Generally / usually;generalmente;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:19;23;Perche;İngilizce;Why / Because;perche;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:23;24;Notte;Türkçe;Gece;notte;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:27;25;Quando;İngilizce;When;quando;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:30;26;Bere;Türkçe;İçmek;bere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:43;27;İl più;İngilizce;The most;İl più;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:47;28;Sono di;İngilizce;I am from;sono di;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:19:57;29;Allo stesso tempo;Türkçe;Aynı zamanda;allo stesso tempo;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:00;30;Mano;İngilizce;Hand;mano;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:05;31;Tornare;Türkçe;Dönmek / geri gelmek;tornare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:09;32;Mi dispiace;İngilizce;I’m sorry;mi dispiace;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:11;33;Bere;İngilizce;To drink;bere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:16;34;Arrivare;Türkçe;Varmak / Ulaşmak;arrivare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:20;35;Mi piace;Türkçe;Hoşuma gidiyor / seviyorum;mi piace;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:23;36;Mano;Türkçe;El;mano;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:28;37;Soldi;İngilizce;Money;soldi;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:33;38;Perche;Türkçe;Neden / Çünkü;perche;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:39;39;Allo stesso tempo;İngilizce;At the same time;allo stesso tempo;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:43;40;Lavorare;İngilizce;To work;lavorare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:47;41;Chiedere;Türkçe;Sormak / Rica etmek;chiedere;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_090722;2026-07-26 09:20:51;42;Tornare;İngilizce;To return / to come back;tornare;True;correct;Doğru;1.0;;1;True;26.07.2026_09.07.22_attempts.csv
20260726_110243;2026-07-26 11:02:47;1;Aspetto;Türkçe;Görünüş / Özellik;aspetta;False;spelling_error;Yazım hatası;0.857;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:02:54;2;Lingua;İngilizce;Language / Tongue;linguage;False;spelling_error;Yazım hatası;0.857;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:02:59;3;Sempre;İngilizce;Always;sempre;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:04;4;Di solito;Türkçe;Genlelde;di solito;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:10;5;Cibo;İngilizce;Food;Il cibo;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.727;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:14;6;Momento;İngilizce;Moment;momento;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:17;7;Sempre;Türkçe;Her zaman;sempre;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:24;8;Donna;Türkçe;Kadın;duonna;False;spelling_error;Yazım hatası;0.909;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:29;9;Lingua;İngilizce;Language / Tongue;lingua;True;correct;Doğru;1.0;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:34;10;Occhio;Türkçe;Göz;occhio;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:37;11;Donna;Türkçe;Kadın;donna;True;correct;Doğru;1.0;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:41;12;Uomo;Türkçe;Erkek / Adam;uomo;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:44;13;Cibo;Türkçe;Yiyecek / Yemek;cibo;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:47;14;Citta;İngilizce;City;citta;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:50;15;Cibo;İngilizce;Food;cibo;True;correct;Doğru;1.0;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:54;16;Momento;Türkçe;An / Zaman;momento;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:03:58;17;Cenare;Türkçe;Akşam yemeği yemek;cenere;False;spelling_error;Yazım hatası;0.833;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:04:27;18;Mai;İngilizce;Never / Ever;mai;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:04:37;19;Colazione;İngilizce;Breakfast;callicatzione;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.636;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:04:44;20;Parola;Türkçe;Kelime / Söz;parola;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:04:47;21;Mai;Türkçe;Asla / Hiç;mai;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:04:56;22;Spesso;Türkçe;Sıklıkla;spesso;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:00;23;Aspetto;Türkçe;Görünüş / Özellik;aspetta;False;spelling_error;Yazım hatası;0.857;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:07;24;Spesso;İngilizce;Often;spesso;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:12;25;Corpo;İngilizce;Body;corpo;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:16;26;Colazione;İngilizce;Breakfast;collazione;False;spelling_error;Yazım hatası;0.947;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:21;27;Colazione;Türkçe;Kahvaltı;colazione;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:24;28;Aspetto;Türkçe;Görünüş / Özellik;aspetto;True;correct;Doğru;1.0;;3;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:30;29;Occhio;İngilizce;Eye;occhio;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:34;30;Aspetto;İngilizce;Appearance / Aspect;apestto;False;spelling_error;Yazım hatası;0.857;;1;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:47;31;Cenare;Türkçe;Akşam yemeği yemek;cenare;True;correct;Doğru;1.0;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:50;32;Parola;İngilizce;Word;parola;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:54;33;Cenare;İngilizce;To have dinner;cenare;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:05:58;34;Di solito;İngilizce;Usually;di solito;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:03;35;Colazione;İngilizce;Breakfast;colazione;True;correct;Doğru;1.0;;3;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:06;36;Casa;Türkçe;Ev / Yuva;casa;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:10;37;Uomo;İngilizce;Man;uomo;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:15;38;Lingua;Türkçe;Dil;lingua;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:19;39;Citta;Türkçe;Şehir;citta;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:45;40;A volte;Türkçe;Bazen;a volte;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:49;41;Casa;İngilizce;House / Home;casa;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:53;42;Corpo;Türkçe;Vücut / Beden;corpo;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:06:58;43;A volte;İngilizce;Sometimes;a volte;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:07:02;44;Aspetto;İngilizce;Appearance / Aspect;aspetto;True;correct;Doğru;1.0;;2;False;26.07.2026_11.02.43_attempts.csv
20260726_110243;2026-07-26 11:07:05;45;Donna;İngilizce;Woman;donna;True;correct;Doğru;1.0;;1;True;26.07.2026_11.02.43_attempts.csv
20260727_101219;2026-07-27 10:12:23;1;Uomo;Türkçe;Erkek / Adam;uomo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:28;2;Mai;İngilizce;Never / Ever;mai;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:32;3;Momento;İngilizce;Moment;momento;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:35;4;Casa;Türkçe;Ev / Yuva;casa;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:39;5;Citta;Türkçe;Şehir;citta;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:44;6;Sempre;Türkçe;Her zaman;sempre;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:48;7;Di solito;İngilizce;Usually;di solito;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:52;8;Cibo;Türkçe;Yiyecek / Yemek;cibo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:12:55;9;Lingua;Türkçe;Dil;lingua;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:01;10;A volte;Türkçe;Bazen;a volte;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:05;11;Donna;İngilizce;Woman;donna;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:08;12;Mai;Türkçe;Asla / Hiç;mai;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:11;13;Uomo;İngilizce;Man;uomo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:26;14;Cenare;İngilizce;To have dinner;cenere;False;spelling_error;Yazım hatası;0.833;;1;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:37;15;Di solito;Türkçe;Genlelde;generalmente;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.19;;1;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:45;16;Aspetto;Türkçe;Görünüş / Özellik;aspetta;False;spelling_error;Yazım hatası;0.857;;1;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:49;17;Donna;Türkçe;Kadın;donna;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:52;18;Parola;İngilizce;Word;parola;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:13:56;19;Momento;Türkçe;An / Zaman;momento;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:05;20;Spesso;Türkçe;Sıklıkla;spesso;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:09;21;Occhio;Türkçe;Göz;occhio;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:22;22;Aspetto;İngilizce;Appearance / Aspect;aspetto;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:27;23;Occhio;İngilizce;Eye;occhio;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:31;24;Aspetto;Türkçe;Görünüş / Özellik;aspetto;True;correct;Doğru;1.0;;2;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:34;25;Cibo;İngilizce;Food;cibo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:38;26;Sempre;İngilizce;Always;sempre;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:41;27;Corpo;Türkçe;Vücut / Beden;corpo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:44;28;Casa;İngilizce;House / Home;casa;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:49;29;Di solito;Türkçe;Genlelde;di solito;True;correct;Doğru;1.0;;2;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:14:57;30;Colazione;İngilizce;Breakfast;colazione;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:04;31;Colazione;Türkçe;Kahvaltı;colazione;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:16;32;A volte;İngilizce;Sometimes;a volte;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:20;33;Corpo;İngilizce;Body;corpo;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:23;34;Spesso;İngilizce;Often;spesso;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:30;35;Cenare;İngilizce;To have dinner;cenare;True;correct;Doğru;1.0;;2;False;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:33;36;Citta;İngilizce;City;citta;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:36;37;Parola;Türkçe;Kelime / Söz;parola;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:41;38;Lingua;İngilizce;Language / Tongue;lingua;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_101219;2026-07-27 10:15:45;39;Cenare;Türkçe;Akşam yemeği yemek;cenare;True;correct;Doğru;1.0;;1;True;27.07.2026_10.12.19_attempts.csv
20260727_170143;2026-07-27 17:01:49;1;Sempre;Türkçe;Her zaman;sempre;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:09;2;Citta;İngilizce;City;citta;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:16;3;Corpo;Türkçe;Vücut / Beden;corpo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:19;4;A volte;Türkçe;Bazen;a volte;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:25;5;Aspetto;Türkçe;Görünüş / Özellik;aspetto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:28;6;Corpo;İngilizce;Body;corpo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:31;7;Citta;Türkçe;Şehir;citta;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:34;8;Casa;İngilizce;House / Home;casa;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:39;9;Colazione;Türkçe;Kahvaltı;colazione;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:43;10;Momento;İngilizce;Moment;momento;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:47;11;Parola;Türkçe;Kelime / Söz;parola;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:50;12;Sempre;İngilizce;Always;sempre;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:54;13;Cibo;Türkçe;Yiyecek / Yemek;cibo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:02:58;14;Cibo;İngilizce;Food;cibo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:03:08;15;A volte;İngilizce;Sometimes;a volte;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:03:11;16;Colazione;İngilizce;Breakfast;colazione;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:03:19;17;Cenare;Türkçe;Akşam yemeği yemek;cenare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:37;18;Casa;Türkçe;Ev / Yuva;casa;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:41;19;Mai;Türkçe;Asla / Hiç;mai;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:46;20;Uomo;İngilizce;Man;uomo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:49;21;Donna;Türkçe;Kadın;donna;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:52;22;Donna;İngilizce;Woman;donna;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:05:55;23;Occhio;İngilizce;Eye;occhio;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:02;24;Momento;Türkçe;An / Zaman;momento;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:06;25;Spesso;İngilizce;Often;spesso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
